Provider,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct
PRV54267,84,2.6904761904761907,78960,349.3805309734513,14040,2,113.0,2,113.0,2,113.0,0.0
PRV54269,26,4.538461538461538,32740,277.45762711864404,3300,14,8.428571428571429,9,13.11111111111111,11,10.727272727272727,0.0
PRV54270,27,1.2592592592592593,11320,332.94117647058823,2300,4,8.5,3,11.333333333333334,2,17.0,0.0
PRV54271,12,2.4166666666666665,6240,215.17241379310346,1000,9,3.2222222222222223,3,9.666666666666666,7,4.142857142857143,0.0
PRV54273,108,2.1666666666666665,72020,307.77777777777777,11100,5,46.8,4,58.5,5,46.8,0.0
PRV54274,17,2.764705882352941,16740,356.17021276595744,3300,7,6.714285714285714,3,15.666666666666666,6,7.833333333333333,0.0
PRV54275,1,1.0,50,50.0,50,1,1.0,0,-99.0,0,-99.0,0.0
PRV54276,35,2.2,100810,1309.2207792207791,57000,12,6.416666666666667,7,11.0,8,9.625,0.05194805194805195
PRV54278,27,2.259259259259259,19690,322.78688524590166,3200,6,10.166666666666666,6,10.166666666666666,4,15.25,0.0
PRV54280,15,1.3333333333333333,7030,351.5,2300,1,20.0,1,20.0,1,20.0,0.0
PRV54282,11,1.7272727272727273,6540,344.2105263157895,2000,1,19.0,1,19.0,1,19.0,0.0
PRV54283,5,1.0,550,110.0,500,4,1.25,1,5.0,2,2.5,0.0
PRV54284,43,2.627906976744186,96100,850.4424778761062,14000,4,28.25,2,56.5,7,16.142857142857142,0.07079646017699115
PRV54285,16,1.25,2550,127.5,700,10,2.0,2,10.0,7,2.857142857142857,0.0
PRV54287,67,2.3134328358208953,37900,244.51612903225808,3000,8,19.375,6,25.833333333333332,6,25.833333333333332,0.0
PRV54288,13,1.1538461538461537,4100,273.3333333333333,2300,7,2.142857142857143,2,7.5,3,5.0,0.0
PRV54289,28,2.0,17720,316.42857142857144,3300,2,28.0,2,28.0,2,28.0,0.0
PRV54290,6,1.0,3300,550.0,1700,2,3.0,1,6.0,1,6.0,0.0
PRV54291,9,1.1111111111111112,1710,171.0,500,5,2.0,1,10.0,4,2.5,0.0
PRV54293,2,1.0,2520,1260.0,2500,1,2.0,0,-99.0,0,-99.0,0.0
PRV54294,1,1.0,60,60.0,60,1,1.0,1,1.0,0,-99.0,0.0
PRV54295,1,1.0,3300,3300.0,3300,1,1.0,1,1.0,0,-99.0,0.0
PRV54296,18,3.0,10460,193.7037037037037,2200,1,54.0,1,54.0,1,54.0,0.0
PRV54297,7,1.1428571428571428,168000,21000.0,57000,4,2.0,2,4.0,1,8.0,1.0
PRV54298,3,1.0,38000,12666.666666666666,21000,3,1.0,2,1.5,0,-99.0,1.0
PRV54299,5,1.0,1800,360.0,1000,1,5.0,0,-99.0,1,5.0,0.0
PRV54300,6,1.0,1490,248.33333333333334,800,2,3.0,1,6.0,1,6.0,0.0
PRV54301,11,1.1818181818181819,3690,283.84615384615387,2500,1,13.0,1,13.0,1,13.0,0.0
PRV54302,1,1.0,3300,3300.0,3300,1,1.0,1,1.0,0,-99.0,0.0
PRV54303,14,1.1428571428571428,5160,322.5,1900,1,16.0,1,16.0,1,16.0,0.0
PRV54304,1,1.0,50,50.0,50,1,1.0,0,-99.0,1,1.0,0.0
PRV54305,5,1.2,2660,443.3333333333333,1800,1,6.0,1,6.0,1,6.0,0.0
PRV54306,28,1.1785714285714286,13300,403.030303030303,2200,3,11.0,3,11.0,2,16.5,0.0
PRV54307,2,1.0,400,200.0,300,1,2.0,1,2.0,1,2.0,0.0
PRV54308,1,1.0,70,70.0,70,1,1.0,0,-99.0,0,-99.0,0.0
PRV54309,18,1.6111111111111112,6160,212.41379310344828,1000,1,29.0,1,29.0,1,29.0,0.0
PRV54310,3,2.3333333333333335,300,42.857142857142854,60,1,7.0,1,7.0,1,7.0,0.0
PRV54311,3,1.0,100,33.333333333333336,90,1,3.0,1,3.0,1,3.0,0.0
PRV54312,4,1.0,350,87.5,200,2,2.0,0,-99.0,2,2.0,0.0
PRV54313,16,1.0,7070,441.875,3300,4,4.0,3,5.333333333333333,3,5.333333333333333,0.0
PRV54315,41,2.5121951219512195,37770,366.6990291262136,3300,2,51.5,2,51.5,2,51.5,0.0
PRV54316,1,2.0,250,125.0,200,1,2.0,0,-99.0,0,-99.0,0.0
PRV54317,22,1.1363636363636365,3650,146.0,600,1,25.0,1,25.0,1,25.0,0.0
PRV54319,1,1.0,100,100.0,100,1,1.0,1,1.0,1,1.0,0.0
PRV54320,44,2.3181818181818183,21760,213.33333333333334,3100,1,102.0,1,102.0,0,-99.0,0.0
PRV54323,30,1.7,10380,203.52941176470588,1600,5,10.2,3,17.0,1,51.0,0.0
PRV54324,28,1.1428571428571428,266000,8312.5,32000,3,10.666666666666666,3,10.666666666666666,2,16.0,1.0
PRV54325,15,1.0,142000,9466.666666666666,22000,2,7.5,2,7.5,0,-99.0,1.0
PRV54326,4,1.25,20000,4000.0,9000,1,5.0,2,2.5,1,5.0,1.0
PRV54327,43,1.627906976744186,195380,2791.1428571428573,57000,36,1.9444444444444444,12,5.833333333333333,15,4.666666666666667,0.18571428571428572
PRV54328,99,1.1818181818181819,195980,1675.042735042735,37000,36,3.25,14,8.357142857142858,20,5.85,0.1452991452991453
PRV54330,372,1.2688172043010753,280120,593.4745762711865,22000,103,4.58252427184466,46,10.26086956521739,72,6.555555555555555,0.038135593220338986
PRV54332,531,1.8738229755178908,333170,334.84422110552765,14200,3,331.6666666666667,3,331.6666666666667,1,995.0,0.0
PRV54333,291,1.2371134020618557,629430,1748.4166666666667,65000,92,3.9130434782608696,37,9.72972972972973,57,6.315789473684211,0.1388888888888889
PRV54334,49,2.142857142857143,22590,215.14285714285714,3300,12,8.75,5,21.0,7,15.0,0.0
PRV54335,187,1.1711229946524064,245690,1121.8721461187215,25000,94,2.3297872340425534,34,6.4411764705882355,66,3.3181818181818183,0.0867579908675799
PRV54336,103,2.2524271844660193,232060,1000.2586206896551,48000,29,8.0,14,16.571428571428573,21,11.047619047619047,0.0603448275862069
PRV54337,132,1.128787878787879,640510,4298.724832214765,57000,71,2.0985915492957745,24,6.208333333333333,22,6.7727272727272725,0.42953020134228187
PRV54339,68,1.8088235294117647,143870,1169.6747967479675,21000,28,4.392857142857143,16,7.6875,19,6.473684210526316,0.08943089430894309
PRV54340,54,1.7777777777777777,69900,728.125,23000,36,2.6666666666666665,8,12.0,17,5.647058823529412,0.03125
PRV54341,34,1.6176470588235294,23970,435.8181818181818,6100,10,5.5,5,11.0,8,6.875,0.01818181818181818
PRV54342,34,1.0294117647058822,44280,1265.142857142857,9000,18,1.9444444444444444,6,5.833333333333333,12,2.9166666666666665,0.2
PRV54343,16,1.0625,3110,182.94117647058823,900,14,1.2142857142857142,4,4.25,9,1.8888888888888888,0.0
PRV54344,42,1.2142857142857142,17170,336.6666666666667,3300,32,1.59375,8,6.375,15,3.4,0.0
PRV54345,139,1.2014388489208634,47280,283.1137724550898,3300,75,2.2266666666666666,19,8.789473684210526,41,4.073170731707317,0.0
PRV54347,25,1.04,6530,251.15384615384616,2100,17,1.5294117647058822,2,13.0,6,4.333333333333333,0.0
PRV54348,203,1.0689655172413792,959880,4423.410138248848,86000,93,2.3333333333333335,16,13.5625,40,5.425,0.41935483870967744
PRV54349,27,2.8518518518518516,17850,231.8181818181818,2000,10,7.7,8,9.625,9,8.555555555555555,0.0
PRV54350,530,2.8207547169811322,1425070,953.2240802675585,98000,84,17.797619047619047,65,23.0,62,24.112903225806452,0.07023411371237458
PRV54352,7,1.7142857142857142,1670,139.16666666666666,900,1,12.0,1,12.0,1,12.0,0.0
PRV54353,31,1.032258064516129,6620,206.875,1900,22,1.4545454545454546,9,3.5555555555555554,9,3.5555555555555554,0.0
PRV54354,89,1.1235955056179776,259620,2596.2,30000,34,2.9411764705882355,13,7.6923076923076925,21,4.761904761904762,0.25
PRV54355,10,1.6,14040,877.5,5000,10,1.6,2,8.0,6,2.6666666666666665,0.125
PRV54356,24,1.2916666666666667,195370,6302.258064516129,51000,15,2.066666666666667,7,4.428571428571429,8,3.875,0.4838709677419355
PRV54357,9,1.1111111111111112,2190,219.0,1700,6,1.6666666666666667,3,3.3333333333333335,4,2.5,0.0
PRV54358,30,1.4333333333333333,13150,305.8139534883721,3200,19,2.263157894736842,3,14.333333333333334,11,3.909090909090909,0.0
PRV54359,152,3.223684210526316,584210,1192.265306122449,90000,42,11.666666666666666,29,16.896551724137932,44,11.136363636363637,0.08979591836734693
PRV54360,32,1.15625,9100,245.94594594594594,2500,27,1.3703703703703705,5,7.4,13,2.8461538461538463,0.0
PRV54361,27,1.4814814814814814,83640,2091.0,33000,13,3.076923076923077,6,6.666666666666667,8,5.0,0.175
PRV54362,38,1.3157894736842106,14510,290.2,3300,18,2.7777777777777777,6,8.333333333333334,15,3.3333333333333335,0.0
PRV54363,47,1.3617021276595744,136700,2135.9375,33000,23,2.782608695652174,10,6.4,11,5.818181818181818,0.1875
PRV54365,61,1.8852459016393444,31190,271.2173913043478,2900,16,7.1875,6,19.166666666666668,10,11.5,0.0
PRV54367,558,1.1397849462365592,3133880,4927.4842767295595,57000,163,3.901840490797546,47,13.53191489361702,88,7.2272727272727275,0.5062893081761006
PRV54368,98,1.1224489795918366,45340,412.1818181818182,5000,39,2.8205128205128207,12,9.166666666666666,20,5.5,0.03636363636363636
PRV54370,113,1.6017699115044248,42270,233.53591160220995,3300,74,2.445945945945946,24,7.541666666666667,39,4.641025641025641,0.0
PRV54371,30,1.0333333333333334,8280,267.0967741935484,1900,19,1.631578947368421,5,6.2,10,3.1,0.0
PRV54372,805,2.008695652173913,673000,416.20284477427333,49000,68,23.779411764705884,48,33.6875,63,25.666666666666668,0.012987012987012988
PRV54373,8,1.0,5830,728.75,5000,5,1.6,2,4.0,0,-99.0,0.125
PRV54374,455,1.876923076923077,280020,327.89227166276345,15000,10,85.4,11,77.63636363636364,10,85.4,0.0
PRV54375,48,1.1666666666666667,143990,2571.25,17000,37,1.5135135135135136,17,3.2941176470588234,14,4.0,0.2857142857142857
PRV54377,19,1.0526315789473684,33110,1655.5,16000,16,1.25,3,6.666666666666667,10,2.0,0.1
PRV54378,58,1.3620689655172413,200510,2538.1012658227846,32000,50,1.58,18,4.388888888888889,21,3.761904761904762,0.22784810126582278
PRV54379,96,1.2083333333333333,280670,2419.5689655172414,35000,40,2.9,17,6.823529411764706,19,6.105263157894737,0.2413793103448276
PRV54380,11,1.0909090909090908,16940,1411.6666666666667,12000,9,1.3333333333333333,3,4.0,3,4.0,0.16666666666666666
PRV54381,124,1.0403225806451613,163410,1266.7441860465117,57000,75,1.72,23,5.608695652173913,42,3.0714285714285716,0.10077519379844961
PRV54382,214,1.2009345794392523,704830,2742.5291828793775,57000,87,2.954022988505747,29,8.862068965517242,50,5.14,0.25680933852140075
PRV54383,22,1.3181818181818181,5470,188.6206896551724,2500,14,2.0714285714285716,4,7.25,7,4.142857142857143,0.0
PRV54384,27,1.037037037037037,44280,1581.4285714285713,33000,21,1.3333333333333333,4,7.0,10,2.8,0.07142857142857142
PRV54387,235,1.7659574468085106,113710,274.0,3300,3,138.33333333333334,3,138.33333333333334,3,138.33333333333334,0.0
PRV54388,73,1.0410958904109588,48840,642.6315789473684,7000,27,2.814814814814815,11,6.909090909090909,17,4.470588235294118,0.07894736842105263
PRV54389,44,1.2727272727272727,25590,456.9642857142857,3300,39,1.435897435897436,7,8.0,23,2.4347826086956523,0.0
PRV54390,86,1.1046511627906976,352760,3713.2631578947367,32000,49,1.9387755102040816,22,4.318181818181818,24,3.9583333333333335,0.4
PRV54391,222,1.4324324324324325,237230,746.0062893081761,33000,141,2.25531914893617,51,6.235294117647059,74,4.297297297297297,0.0660377358490566
PRV54392,33,1.0606060606060606,4860,138.85714285714286,700,28,1.25,6,5.833333333333333,10,3.5,0.0
PRV54393,63,1.1904761904761905,48090,641.2,12000,30,2.5,12,6.25,23,3.260869565217391,0.06666666666666667
PRV54396,32,1.375,26840,610.0,10000,21,2.0952380952380953,5,8.8,11,4.0,0.022727272727272728
PRV54399,144,2.423611111111111,263040,753.6962750716332,32000,21,16.61904761904762,16,21.8125,20,17.45,0.03724928366762178
PRV54400,88,1.0909090909090908,28030,291.9791666666667,2600,2,48.0,1,96.0,2,48.0,0.0
PRV54401,22,1.0,3020,137.27272727272728,1400,17,1.2941176470588236,3,7.333333333333333,10,2.2,0.0
PRV54402,50,1.12,74520,1330.7142857142858,20000,23,2.4347826086956523,7,8.0,13,4.3076923076923075,0.10714285714285714
PRV54403,11,1.0909090909090908,1880,156.66666666666666,500,9,1.3333333333333333,2,6.0,3,4.0,0.0
PRV54404,188,1.4148936170212767,83080,312.3308270676692,6000,25,10.64,14,19.0,20,13.3,0.007518796992481203
PRV54407,16,1.1875,2540,133.68421052631578,600,8,2.375,3,6.333333333333333,4,4.75,0.0
PRV54408,28,3.7857142857142856,53140,501.3207547169811,6000,14,7.571428571428571,8,13.25,9,11.777777777777779,0.018867924528301886
PRV54409,16,1.1875,35160,1850.5263157894738,14000,9,2.111111111111111,1,19.0,4,4.75,0.2631578947368421
PRV54410,20,1.85,10350,279.72972972972974,2200,4,9.25,3,12.333333333333334,2,18.5,0.0
PRV54411,16,1.375,8070,366.8181818181818,2000,7,3.142857142857143,5,4.4,5,4.4,0.045454545454545456
PRV54412,43,1.627906976744186,12280,175.42857142857142,1900,5,14.0,3,23.333333333333332,5,14.0,0.0
PRV54413,14,1.4285714285714286,3150,157.5,800,5,4.0,2,10.0,2,10.0,0.0
PRV54414,18,1.6666666666666667,31780,1059.3333333333333,13000,6,5.0,4,7.5,3,10.0,0.03333333333333333
PRV54415,16,1.6875,7130,264.0740740740741,3300,8,3.375,0,-99.0,6,4.5,0.0
PRV54416,16,1.0625,7880,463.52941176470586,3300,9,1.8888888888888888,3,5.666666666666667,6,2.8333333333333335,0.0
PRV54419,27,1.037037037037037,4970,177.5,1100,10,2.8,4,7.0,7,4.0,0.0
PRV54420,1,1.0,300,300.0,300,1,1.0,0,-99.0,1,1.0,0.0
PRV54421,31,2.096774193548387,14530,223.53846153846155,2500,7,9.285714285714286,3,21.666666666666668,6,10.833333333333334,0.0
PRV54422,12,1.25,2750,183.33333333333334,1100,5,3.0,2,7.5,3,5.0,0.0
PRV54423,51,1.8235294117647058,22480,241.72043010752688,2600,11,8.454545454545455,7,13.285714285714286,8,11.625,0.0
PRV54424,2,1.0,150,75.0,90,2,1.0,0,-99.0,0,-99.0,0.0
PRV54425,13,1.3846153846153846,74300,4127.777777777777,29000,11,1.6363636363636365,8,2.25,5,3.6,0.2222222222222222
PRV54426,20,1.2,100390,4182.916666666667,19000,13,1.8461538461538463,4,6.0,5,4.8,0.375
PRV54427,20,3.1,11740,189.3548387096774,3300,12,5.166666666666667,7,8.857142857142858,9,6.888888888888889,0.0
PRV54429,27,2.4074074074074074,51170,787.2307692307693,14000,11,5.909090909090909,4,16.25,9,7.222222222222222,0.046153846153846156
PRV54430,30,2.1333333333333333,12900,201.5625,1400,5,12.8,4,16.0,5,12.8,0.0
PRV54431,9,1.0,1580,175.55555555555554,600,7,1.2857142857142858,1,9.0,2,4.5,0.0
PRV54432,5,1.0,1110,222.0,700,4,1.25,2,2.5,3,1.6666666666666667,0.0
PRV54433,12,1.1666666666666667,4040,288.57142857142856,2700,9,1.5555555555555556,1,14.0,4,3.5,0.0
PRV54434,31,1.3548387096774193,28830,686.4285714285714,12000,25,1.68,6,7.0,9,4.666666666666667,0.047619047619047616
PRV54435,8,1.375,4280,389.09090909090907,1600,4,2.75,2,5.5,3,3.6666666666666665,0.0
PRV54436,2,1.0,2200,1100.0,2100,2,1.0,1,2.0,0,-99.0,0.0
PRV54437,14,1.0,3230,230.71428571428572,2100,7,2.0,2,7.0,2,7.0,0.0
PRV54438,98,2.7755102040816326,61630,226.5808823529412,3300,1,272.0,1,272.0,1,272.0,0.0
PRV54439,3,1.0,190,63.333333333333336,100,1,3.0,0,-99.0,1,3.0,0.0
PRV54441,4,1.0,480,120.0,300,1,4.0,0,-99.0,1,4.0,0.0
PRV54442,56,1.2142857142857142,25300,372.05882352941177,3300,1,68.0,1,68.0,1,68.0,0.0
PRV54443,51,1.196078431372549,27200,445.9016393442623,3300,2,30.5,2,30.5,2,30.5,0.0
PRV54444,25,1.08,9770,361.85185185185185,3300,3,9.0,2,13.5,1,27.0,0.0
PRV54448,23,1.0,6720,292.17391304347825,2800,5,4.6,3,7.666666666666667,4,5.75,0.0
PRV54449,1,1.0,50,50.0,50,1,1.0,0,-99.0,1,1.0,0.0
PRV54450,10,1.0,5790,579.0,2400,1,10.0,1,10.0,1,10.0,0.0
PRV54451,13,1.0,8310,639.2307692307693,2900,1,13.0,1,13.0,1,13.0,0.0
PRV54452,5,1.0,520,104.0,300,2,2.5,1,5.0,2,2.5,0.0
PRV54454,138,1.2391304347826086,45040,263.39181286549706,3300,1,171.0,1,171.0,1,171.0,0.0
PRV54455,6,1.0,1390,231.66666666666666,1100,1,6.0,0,-99.0,1,6.0,0.0
PRV54456,6,1.3333333333333333,1370,171.25,500,2,4.0,2,4.0,2,4.0,0.0
PRV54457,8,2.0,2220,138.75,1000,1,16.0,1,16.0,1,16.0,0.0
PRV54459,9,1.0,3080,342.22222222222223,2200,2,4.5,1,9.0,2,4.5,0.0
PRV54460,5,1.0,47000,9400.0,16000,5,1.0,1,5.0,1,5.0,1.0
PRV54461,12,1.0,152000,12666.666666666666,32000,4,3.0,2,6.0,2,6.0,1.0
PRV54462,75,1.0666666666666667,16330,204.125,2500,2,40.0,2,40.0,1,80.0,0.0
PRV54463,3,1.0,2010,670.0,1300,3,1.0,1,3.0,1,3.0,0.0
PRV54465,5,1.8,3610,401.1111111111111,2200,1,9.0,1,9.0,1,9.0,0.0
PRV54466,3,1.0,120,40.0,100,2,1.5,1,3.0,1,3.0,0.0
PRV54467,5,1.4,1380,197.14285714285714,900,2,3.5,2,3.5,2,3.5,0.0
PRV54468,19,1.105263157894737,1710,81.42857142857143,400,4,5.25,2,10.5,4,5.25,0.0
PRV54469,10,1.1,3290,299.09090909090907,1100,2,5.5,1,11.0,3,3.6666666666666665,0.0
PRV54471,23,2.0,16700,363.04347826086956,3300,1,46.0,1,46.0,1,46.0,0.0
PRV54472,19,1.6842105263157894,16300,509.375,3300,1,32.0,1,32.0,1,32.0,0.0
PRV54473,8,2.375,11020,580.0,2300,3,6.333333333333333,2,9.5,2,9.5,0.0
PRV54475,60,2.5166666666666666,43120,285.5629139072848,2600,1,151.0,1,151.0,1,151.0,0.0
PRV54477,60,1.6666666666666667,34310,343.1,4010,11,9.090909090909092,5,20.0,6,16.666666666666668,0.0
PRV54478,47,1.3617021276595744,21590,337.34375,2700,3,21.333333333333332,2,32.0,3,21.333333333333332,0.0
PRV54479,9,1.8888888888888888,8640,508.2352941176471,3300,4,4.25,2,8.5,2,8.5,0.0
PRV54480,6,1.0,40000,6666.666666666667,11000,1,6.0,1,6.0,1,6.0,1.0
PRV54481,8,1.0,1890,236.25,700,2,4.0,1,8.0,2,4.0,0.0
PRV54482,6,1.0,370,61.666666666666664,100,3,2.0,1,6.0,2,3.0,0.0
PRV54483,11,1.1818181818181819,1170,90.0,200,1,13.0,1,13.0,1,13.0,0.0
PRV54486,19,1.4736842105263157,8010,286.07142857142856,2700,2,14.0,2,14.0,2,14.0,0.0
PRV54489,14,1.0,6300,450.0,3300,2,7.0,2,7.0,3,4.666666666666667,0.0
PRV54490,19,1.2105263157894737,2160,93.91304347826087,600,2,11.5,1,23.0,2,11.5,0.0
PRV54491,10,1.4,8730,623.5714285714286,3300,2,7.0,1,14.0,2,7.0,0.0
PRV54496,7,1.1428571428571428,2360,295.0,700,1,8.0,1,8.0,1,8.0,0.0
PRV54497,5,1.0,51000,10200.0,14000,3,1.6666666666666667,3,1.6666666666666667,2,2.5,1.0
PRV54498,1,1.0,12000,12000.0,12000,1,1.0,1,1.0,0,-99.0,1.0
PRV54499,1,1.0,11000,11000.0,11000,1,1.0,1,1.0,1,1.0,1.0
PRV54500,2,1.0,25000,12500.0,16000,1,2.0,1,2.0,0,-99.0,1.0
PRV54501,3,1.0,40000,13333.333333333334,24000,2,1.5,1,3.0,0,-99.0,1.0
PRV54502,3,1.0,55000,18333.333333333332,23000,1,3.0,1,3.0,0,-99.0,1.0
PRV54503,1,1.0,8000,8000.0,8000,1,1.0,0,-99.0,0,-99.0,1.0
PRV54504,103,1.1650485436893203,434920,3624.3333333333335,57000,40,3.0,15,8.0,15,8.0,0.36666666666666664
PRV54505,24,1.5833333333333333,55140,1451.0526315789473,14000,21,1.8095238095238095,8,4.75,8,4.75,0.13157894736842105
PRV54506,75,1.7866666666666666,56570,422.1641791044776,9000,47,2.851063829787234,13,10.307692307692308,21,6.380952380952381,0.022388059701492536
PRV54507,73,1.4931506849315068,363310,3333.119266055046,32000,55,1.981818181818182,22,4.954545454545454,20,5.45,0.3577981651376147
PRV54508,75,1.2,33010,366.77777777777777,3300,44,2.0454545454545454,18,5.0,22,4.090909090909091,0.0
PRV54509,4,1.0,250,62.5,100,2,2.0,0,-99.0,1,4.0,0.0
PRV54510,75,1.9866666666666666,41250,276.8456375838926,3300,26,5.730769230769231,12,12.416666666666666,14,10.642857142857142,0.0
PRV54511,30,1.0666666666666667,8690,271.5625,2000,22,1.4545454545454546,3,10.666666666666666,11,2.909090909090909,0.0
PRV54514,305,1.2688524590163934,644010,1664.108527131783,61000,146,2.6506849315068495,58,6.672413793103448,87,4.448275862068965,0.12403100775193798
PRV54515,66,1.0151515151515151,22750,339.55223880597015,3300,28,2.392857142857143,11,6.090909090909091,13,5.153846153846154,0.0
PRV54517,16,2.8125,5660,125.77777777777777,600,10,4.5,3,15.0,5,9.0,0.0
PRV54519,10,1.5,4540,302.6666666666667,2500,2,7.5,3,5.0,2,7.5,0.0
PRV54520,11,1.3636363636363635,8080,538.6666666666666,2200,6,2.5,4,3.75,3,5.0,0.0
PRV54521,39,1.641025641025641,31840,497.5,3300,8,8.0,6,10.666666666666666,5,12.8,0.0
PRV54522,2,1.0,2030,1015.0,2000,2,1.0,0,-99.0,1,2.0,0.0
PRV54523,1,1.0,90,90.0,90,1,1.0,0,-99.0,0,-99.0,0.0
PRV54524,16,1.3125,2840,135.23809523809524,600,8,2.625,2,10.5,2,10.5,0.0
PRV54526,17,2.7058823529411766,10230,222.3913043478261,2100,7,6.571428571428571,5,9.2,5,9.2,0.0
PRV54528,9,2.5555555555555554,5710,248.2608695652174,2100,1,23.0,1,23.0,2,11.5,0.0
PRV54529,5,1.0,160,32.0,50,5,1.0,1,5.0,0,-99.0,0.0
PRV54530,4,3.25,2580,198.46153846153845,1400,2,6.5,2,6.5,2,6.5,0.0
PRV54531,26,1.1538461538461537,14030,467.6666666666667,5000,14,2.142857142857143,8,3.75,12,2.5,0.03333333333333333
PRV54535,29,1.1724137931034482,7090,208.52941176470588,2900,14,2.4285714285714284,4,8.5,9,3.7777777777777777,0.0
PRV54536,11,1.1818181818181819,4890,376.15384615384613,2700,6,2.1666666666666665,5,2.6,4,3.25,0.0
PRV54537,20,3.0,22470,374.5,3300,1,60.0,1,60.0,0,-99.0,0.0
PRV54538,32,1.5,21330,444.375,3300,11,4.363636363636363,4,12.0,8,6.0,0.0
PRV54539,43,1.6046511627906976,18130,262.7536231884058,3300,14,4.928571428571429,8,8.625,9,7.666666666666667,0.0
PRV54540,19,1.0526315789473684,9690,484.5,3300,11,1.8181818181818181,1,20.0,7,2.857142857142857,0.0
PRV54541,6,1.1666666666666667,6050,864.2857142857143,3000,5,1.4,2,3.5,4,1.75,0.2857142857142857
PRV54542,14,1.4285714285714286,35420,1771.0,10000,6,3.3333333333333335,2,10.0,3,6.666666666666667,0.25
PRV54543,15,1.1333333333333333,41500,2441.176470588235,17000,10,1.7,2,8.5,3,5.666666666666667,0.17647058823529413
PRV54544,8,3.5,5250,187.5,800,2,14.0,1,28.0,2,14.0,0.0
PRV54545,1,2.0,180,90.0,90,1,2.0,0,-99.0,0,-99.0,0.0
PRV54546,6,1.0,910,151.66666666666666,600,2,3.0,0,-99.0,2,3.0,0.0
PRV54547,3,1.0,540,180.0,400,2,1.5,1,3.0,0,-99.0,0.0
PRV54548,7,1.7142857142857142,1890,157.5,900,2,6.0,1,12.0,2,6.0,0.0
PRV54549,1,1.0,40,40.0,40,1,1.0,0,-99.0,0,-99.0,0.0
PRV54550,13,1.6153846153846154,5550,264.2857142857143,2400,1,21.0,1,21.0,1,21.0,0.0
PRV54551,5,1.4,1960,280.0,1300,1,7.0,2,3.5,1,7.0,0.0
PRV54552,28,1.6071428571428572,11370,252.66666666666666,2100,3,15.0,2,22.5,3,15.0,0.0
PRV54553,12,1.5,3740,207.77777777777777,1700,3,6.0,1,18.0,3,6.0,0.0
PRV54554,8,3.25,6990,268.84615384615387,3050,2,13.0,2,13.0,2,13.0,0.0
PRV54555,6,1.0,51000,8500.0,18000,5,1.2,2,3.0,0,-99.0,1.0
PRV54557,263,2.1444866920152093,157890,279.9468085106383,14090,40,14.1,27,20.88888888888889,31,18.193548387096776,0.0
PRV54558,69,1.0579710144927537,197970,2711.917808219178,36000,50,1.46,17,4.294117647058823,22,3.3181818181818183,0.2054794520547945
PRV54559,57,1.1578947368421053,255560,3872.121212121212,43000,47,1.4042553191489362,18,3.6666666666666665,20,3.3,0.36363636363636365
PRV54560,87,1.1264367816091954,473080,4827.34693877551,50000,49,2.0,25,3.92,20,4.9,0.40816326530612246
PRV54561,102,1.8235294117647058,269670,1449.8387096774193,51000,43,4.325581395348837,21,8.857142857142858,20,9.3,0.13440860215053763
PRV54562,75,2.7466666666666666,57510,279.1747572815534,2700,8,25.75,8,25.75,7,29.428571428571427,0.0
PRV54563,172,1.552325581395349,79070,296.14232209737827,4060,39,6.846153846153846,20,13.35,32,8.34375,0.0
PRV54564,330,2.433333333333333,229780,286.1519302615193,14020,69,11.63768115942029,53,15.150943396226415,55,14.6,0.0
PRV54565,106,1.2264150943396226,412130,3170.230769230769,57000,78,1.6666666666666667,24,5.416666666666667,32,4.0625,0.3
PRV54566,247,1.2469635627530364,755660,2453.4415584415583,103000,154,2.0,64,4.8125,66,4.666666666666667,0.12987012987012986
PRV54567,34,1.6764705882352942,112690,1977.017543859649,37000,25,2.28,10,5.7,15,3.8,0.10526315789473684
PRV54568,46,1.2173913043478262,53640,957.8571428571429,12000,26,2.1538461538461537,8,7.0,13,4.3076923076923075,0.08928571428571429
PRV54569,42,1.5,209350,3323.0158730158732,49000,27,2.3333333333333335,12,5.25,13,4.846153846153846,0.19047619047619047
PRV54571,17,1.0,50610,2977.0588235294117,20000,6,2.8333333333333335,4,4.25,4,4.25,0.23529411764705882
PRV54572,117,1.2478632478632479,53110,363.7671232876712,3300,34,4.294117647058823,21,6.9523809523809526,30,4.866666666666666,0.0
PRV54573,14,1.5714285714285714,5960,270.90909090909093,2800,8,2.75,3,7.333333333333333,6,3.6666666666666665,0.0
PRV54574,24,1.4583333333333333,7800,222.85714285714286,2400,12,2.9166666666666665,2,17.5,7,5.0,0.0
PRV54575,155,1.761290322580645,504080,1846.4468864468865,95000,18,15.166666666666666,16,17.0625,52,5.25,0.12087912087912088
PRV54576,16,1.0,113100,7068.75,18000,13,1.2307692307692308,6,2.6666666666666665,4,4.0,0.875
PRV54577,56,1.0892857142857142,494010,8098.524590163935,57000,21,2.9047619047619047,14,4.357142857142857,9,6.777777777777778,0.7377049180327869
PRV54578,37,2.081081081081081,24130,313.3766233766234,3000,27,2.8518518518518516,11,7.0,21,3.6666666666666665,0.0
